epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,5563.4,0.75819,0.48822,1.23527,0.82369,0.77681,0.83263,0.56601,1.01791,0.71631,1.38996,0.00999974,0.00333325,0.00999974,0.00333325,0.00999974,0.00333325,0.00999974,0.00333325
2,10462.1,0.8045,0.53708,1.2684,0.81972,0.78069,0.83078,0.56745,1.01396,0.69997,1.3726,0.0191997,0.00639992,0.0191997,0.00639992,0.0191997,0.00639992,0.0191997,0.00639992
